"id";"web_name";"selected_by_percent";"now_cost";"selected_by";"started_by";"benched_by";"captained_by";"vice_captained_by";"triple_captained_by"
338;"Adam";"0.1";47;5;3;2;NA;NA;NA
484;"Mendy";"0.4";63;5;NA;5;NA;NA;NA
565;"Gazzaniga";"0.1";44;5;NA;5;NA;NA;NA
566;"Whiteman";"0.1";40;5;NA;5;NA;NA;NA
570;"Simpson";"0.0";40;5;1;4;NA;NA;NA
69;"Murphy";"0.0";47;4;NA;4;NA;NA;NA
158;"Klaassen";"0.3";70;4;NA;4;NA;NA;NA
167;"Hefele";"0.1";42;4;NA;4;NA;NA;NA
460;"Valencia";"0.0";50;4;NA;4;NA;NA;NA
466;"de Jong";"0.1";49;4;NA;4;NA;NA;NA
492;"Foden";"0.0";47;4;NA;4;NA;NA;NA
561;"Rodon";"0.0";40;4;NA;4;NA;NA;NA
43;"Gosling";"0.1";48;3;NA;3;NA;NA;NA
73;"Baldock";"0.0";49;3;NA;3;NA;NA;NA
89;"Walters";"0.1";51;3;NA;3;NA;NA;NA
157;"Lookman";"0.1";51;3;2;1;NA;NA;NA
180;"Scannell";"0.0";45;3;NA;3;NA;NA;NA
183;"Palmer";"0.0";53;3;NA;3;NA;NA;NA
184;"Williams";"0.0";49;3;2;1;NA;NA;NA
237;"Ings";"0.1";54;3;1;2;NA;NA;NA
312;"Pied";"0.1";42;3;NA;3;NA;NA;NA
344;"Bojan";"0.0";55;3;NA;3;NA;NA;NA
395;"Janssen";"0.1";74;3;NA;3;NA;NA;NA
485;"Bartley";"0.1";43;3;NA;3;NA;NA;NA
489;"Nelson";"0.0";48;3;NA;3;NA;NA;NA
519;"Clucas";"0.0";49;3;NA;3;NA;NA;NA
521;"Hadergjonaj";"0.0";45;3;3;NA;NA;NA;NA
524;"Burke";"0.0";51;3;NA;3;NA;NA;NA
527;"Carrillo";"0.0";55;3;1;2;NA;NA;NA
560;"Nketiah";"0.0";50;3;NA;3;NA;NA;NA
44;"Gradel";"0.0";50;2;NA;2;NA;NA;NA
110;"Kenedy";"0.0";47;2;NA;2;NA;NA;NA
130;"Sako";"0.1";49;2;1;1;NA;NA;NA
179;"Bunn";"0.0";45;2;NA;2;NA;NA;NA
205;"Mendy";"0.0";45;2;NA;2;NA;NA;NA
238;"Origi";"0.2";74;2;NA;2;NA;NA;NA
243;"Kolarov";"0.0";55;2;NA;2;NA;NA;NA
265;"Shaw";"0.1";49;2;1;1;NA;NA;NA
336;"Tymon";"0.0";44;2;NA;2;NA;NA;NA
360;"Routledge";"0.1";52;2;2;NA;NA;NA;NA
386;"Lamela";"0.1";63;2;2;NA;NA;NA;NA
428;"Morrison";"0.0";54;2;NA;2;NA;NA;NA
455;"Feghouli";"0.0";55;2;NA;2;NA;NA;NA
504;"Scott";"0.1";44;2;NA;2;NA;NA;NA
525;"Hoedt";"0.0";50;2;2;NA;NA;NA;NA
567;"Martínez";"0.0";50;2;NA;2;NA;NA;NA
68;"Norwood";"0.0";45;1;NA;1;NA;NA;NA
83;"Marney";"0.0";45;1;NA;1;NA;NA;NA
139;"Coleman";"0.2";64;1;NA;1;NA;NA;NA
147;"Bolasie";"0.1";64;1;NA;1;NA;NA;NA
149;"Barkley";"0.1";74;1;NA;1;NA;NA;NA
153;"Lennon";"0.1";54;1;1;NA;NA;NA;NA
177;"Payne";"0.0";45;1;NA;1;NA;NA;NA
194;"Huth";"0.1";48;1;NA;1;NA;NA;NA
197;"Wagué";"0.0";45;1;NA;1;NA;NA;NA
333;"Muniesa";"0.0";45;1;NA;1;NA;NA;NA
339;"Whelan";"0.0";45;1;NA;1;NA;NA;NA
363;"Ki Sung-yueng";"0.0";49;1;1;NA;NA;NA;NA
364;"Montero";"0.0";49;1;NA;1;NA;NA;NA
412;"Amrabat";"0.0";50;1;NA;1;NA;NA;NA
413;"Success";"0.0";53;1;NA;1;NA;NA;NA
454;"Antonio";"0.2";74;1;NA;1;NA;NA;NA
471;"Musonda";"0.0";48;1;NA;1;NA;NA;NA
476;"Pereira";"0.0";49;1;NA;1;NA;NA;NA
481;"Brown";"0.0";52;1;NA;1;NA;NA;NA
507;"Harper";"0.0";45;1;NA;1;NA;NA;NA
516;"Saivet";"0.0";44;1;NA;1;NA;NA;NA
531;"Oakley-Boothe";"0.0";45;1;NA;1;NA;NA;NA
534;"Foyth";"0.0";45;1;NA;1;NA;NA;NA
538;"Schelotto";"0.0";44;1;NA;1;NA;NA;NA
539;"Vlasic";"0.0";55;1;NA;1;NA;NA;NA
541;"Dragovic";"0.0";49;1;NA;1;NA;NA;NA
546;"Maitland-Niles";"0.0";45;1;NA;1;NA;NA;NA
552;"Mutch";"0.0";45;1;NA;1;NA;NA;NA
553;"Molumby";"0.0";45;1;NA;1;NA;NA;NA
569;"Haugaard";"0.0";40;1;NA;1;NA;NA;NA
